,dates,FB,NFLX,GOOGL,MSFT,AMZN,ADBE,avg_pos,avg_subj,news_cnt
1477,2014-01-17,,47.1485,577.0463,31.5466,399.61,61.37,,,
1478,2014-01-18,,,,,,,,,
1479,2014-01-19,,,,,,,,,
1480,2014-01-20,,,,,,,,,
1481,2014-01-21,,46.9585,583.6517,31.3645,407.05,60.85,0.21999999999999997,0.5562962962962964,1.0
1482,2014-01-22,,47.6757,584.3137,31.1564,404.54,61.77,,,
1483,2014-01-23,,55.5314,581.8461,31.2648,399.87,60.88,,,
1484,2014-01-24,,55.1542,563.6549,31.9152,387.6,59.09,,,
1485,2014-01-25,,,,,,,,,
1486,2014-01-26,,,,,,,,,
1487,2014-01-27,,54.4614,552.32,31.2431,386.28,58.36,0.21948051948051947,0.414935064935065,1.0
1488,2014-01-28,,58.1099,563.2437,31.4512,394.43,59.11,,,
1489,2014-01-29,,57.2028,555.1738,31.7894,384.2,58.46,,,
1490,2014-01-30,,57.8099,569.4528,31.9628,403.01,59.39,,,
1491,2014-01-31,,58.4757,592.3134,32.8126,358.69,59.19,,,
1492,2014-02-01,,,,,,,,,
1493,2014-02-02,,,,,,,,,
1494,2014-02-03,,57.7685,568.4698,31.6333,346.15,58.09,,,
1495,2014-02-04,,57.9871,570.8421,31.5206,347.95,59.72,,,
1496,2014-02-05,,57.7742,573.3699,31.061,346.45,61.0,,,
1497,2014-02-06,,58.2728,581.7759,31.3732,354.59,61.34,,,
1498,2014-02-07,,61.4257,590.5429,31.7027,361.08,62.88,,,
1499,2014-02-08,,,,,,,,,
1500,2014-02-09,,,,,,,,,
1501,2014-02-10,,61.4914,588.281,31.9108,360.87,63.78,,,
1502,2014-02-11,,61.9985,596.9327,32.236,361.79,63.97,,,
1503,2014-02-12,,61.2757,595.1823,32.4918,349.25,65.14,,,
1504,2014-02-13,,62.3642,601.8077,32.6132,357.2,67.04,,,
1505,2014-02-14,,62.2157,603.2622,32.6219,357.35,68.34,,,
1506,2014-02-15,,,,,,,,,
1507,2014-02-16,,,,,,,,,
1508,2014-02-17,,,,,,,,,
1509,2014-02-18,,62.4071,607.3147,32.6912,353.65,68.66,,,
1510,2014-02-19,,61.1757,603.0315,32.7699,347.38,67.99,,,
1511,2014-02-20,,62.1357,603.9192,32.9795,349.8,68.48,,,
1512,2014-02-21,,61.7471,603.7587,33.1805,346.76,68.22,,,
1513,2014-02-22,,,,,,,,,
1514,2014-02-23,,,,,,,,,
1515,2014-02-24,,63.8571,608.1322,32.9271,351.78,68.765,,,
1516,2014-02-25,,64.7185,611.8888,32.7961,358.32,68.01,,,
1517,2014-02-26,,64.1128,611.9741,32.7349,359.8,67.82,,,
1518,2014-02-27,,64.6042,611.4926,33.0756,360.13,69.92,,,
1519,2014-02-28,,63.6614,609.7071,33.4688,362.1,68.63,,,
1520,2014-03-01,,,,,,,,,
1521,2014-03-02,,,,,,,,,
1522,2014-03-03,,63.6557,603.207,33.0057,359.78,67.86,0.04930555555555556,0.37013888888888885,1.0
1523,2014-03-04,,64.9971,609.336,33.5561,363.9,68.6,,,
1524,2014-03-05,,64.7856,611.0161,33.294,372.37,68.9,,,
1525,2014-03-06,,64.3585,611.6932,33.329,372.16,68.92,,,
1526,2014-03-07,,64.0528,609.2758,33.1106,372.06,68.52,,,
1527,2014-03-08,,,,,,,,,
1528,2014-03-09,,,,,,,,,
1529,2014-03-10,,62.8499,607.6608,33.0407,370.53,68.04,,,
1530,2014-03-11,,62.4971,601.8529,33.2154,368.82,67.47,,,
1531,2014-03-12,,62.3685,605.5192,33.4338,370.64,68.06,,,
1532,2014-03-13,,61.4371,596.3709,33.1018,371.51,67.08,,,
1533,2014-03-14,,60.6414,588.2158,32.9359,373.74,67.19,,,
1534,2014-03-15,,,,,,,,,
1535,2014-03-16,,,,,,,,,
1536,2014-03-17,,60.3885,597.8956,33.2416,375.04,68.17,,,
1537,2014-03-18,,60.0357,607.5053,34.5521,378.77,68.52,,,
1538,2014-03-19,,60.0128,601.4817,34.3075,373.23,67.63,,,
1539,2014-03-20,,60.6099,600.4335,35.2335,368.97,68.49,,,
1540,2014-03-21,,57.9985,593.3516,35.085,360.62,67.14,,,
1541,2014-03-22,,,,,,,,,
1542,2014-03-23,,,,,,,,,
1543,2014-03-24,,54.1285,580.7577,35.382,351.85,65.24,,,
1544,2014-03-25,,52.9771,581.154,35.2422,354.71,65.81,,,
1545,2014-03-26,,53.1828,567.7376,34.7617,343.41,63.9,,,
1546,2014-03-27,,52.0257,558.8652,34.3861,338.47,64.53,,,
1547,2014-03-28,,51.2671,561.8093,35.2073,338.29,64.88,0.14,0.42750000000000005,1.0
1548,2014-03-29,,,,,,,,,
1549,2014-03-30,,,,,,,,,
1550,2014-03-31,,50.2899,558.9805,35.8101,336.365,65.74,,,
1551,2014-04-01,,52.0985,569.2021,36.1858,342.99,65.93,,,
1552,2014-04-02,,51.8399,569.3074,36.1246,341.96,65.48,,,
1553,2014-04-03,,50.6699,571.5,35.8276,333.62,62.45,,,
1554,2014-04-04,,48.1871,545.25,34.8316,323.0,61.32,,,
1555,2014-04-05,,,,,,,,,
1556,2014-04-06,,,,,,,,,
1557,2014-04-07,,48.2857,540.63,34.7705,317.76,60.47,,,
1558,2014-04-08,,49.8414,557.51,34.788,327.07,61.82,,,
1559,2014-04-09,,50.4328,567.04,35.3558,331.805,63.46,,,
1560,2014-04-10,,47.8185,546.69,34.3861,317.11,61.49,,,
1561,2014-04-11,,46.6728,537.76,34.2542,311.73,60.5,,,
1562,2014-04-12,,,,,,,,,
1563,2014-04-13,,,,,,,,,
1564,2014-04-14,,47.3685,545.2,34.2288,315.91,61.39,0.15,0.5583333333333333,1.0
1565,2014-04-15,,46.61,548.7,34.7268,316.08,62.105,,,
1566,2014-04-16,,47.3442,563.9,35.2947,323.68,63.04,,,
1567,2014-04-17,,49.3914,543.34,34.9539,324.91,64.04,,,
1568,2014-04-18,,,,,,,,,
1569,2014-04-19,,,,,,,,,
1570,2014-04-20,,,,,,,,,
1571,2014-04-21,,49.7842,539.37,34.8928,330.87,64.3,-0.051851851851851864,0.29629629629629634,1.0
1572,2014-04-22,,53.2714,545.5,34.9365,329.32,64.48,,,
1573,2014-04-23,,50.4999,537.51,34.6744,324.58,64.39,,,
1574,2014-04-24,,49.1528,534.44,34.8229,337.15,63.22,,,
1575,2014-04-25,,46.0114,523.1,34.8666,303.83,61.61,,,
1576,2014-04-26,,,,,,,,,
1577,2014-04-27,,,,,,,,,
1578,2014-04-28,,44.8871,522.98,35.7053,296.58,60.4,,,
1579,2014-04-29,,45.6957,536.33,35.3908,300.38,60.91,,,
1580,2014-04-30,,46.0057,534.88,35.2947,304.13,61.69,,,
1581,2014-05-01,,48.0741,538.53,34.9452,307.89,62.59,,,
1582,2014-05-02,,48.6642,533.87,34.6744,308.01,61.56,,,
1583,2014-05-03,,,,,,,,,
1584,2014-05-04,,,,,,,,,
1585,2014-05-05,,49.1971,535.33,34.4472,310.05,61.44,,,
1586,2014-05-06,,46.5985,522.57,34.124,297.38,59.44,,,
1587,2014-05-07,,45.7914,518.0,34.4429,292.71,58.63,,,
1588,2014-05-08,,45.9514,520.17,34.6307,288.32,59.08,,,
1589,2014-05-09,,46.9357,526.62,34.5433,292.24,59.59,,,
1590,2014-05-10,,,,,,,,,
1591,2014-05-11,,,,,,,,,
1592,2014-05-12,,49.35,538.43,34.919,302.86,60.7,,,
1593,2014-05-13,,49.5914,541.54,35.5567,304.64,60.81,,,
1594,2014-05-14,,50.2685,534.41,35.3984,297.62,60.88,,,
1595,2014-05-15,,49.17,529.12,34.8354,295.19,60.2,-0.016428571428571428,0.26285714285714284,1.0
1596,2014-05-16,,49.9828,528.3,35.0377,297.7,61.64,,,
1597,2014-05-17,,,,,,,,,
1598,2014-05-18,,,,,,,,,
1599,2014-05-19,,52.0714,538.83,34.9674,296.755,62.2,,,
1600,2014-05-20,,53.0957,540.39,34.9058,301.19,61.71,,,
1601,2014-05-21,,55.7999,549.7,35.4952,305.01,62.47,,,
1602,2014-05-22,,55.9714,555.45,35.2753,304.91,63.15,,,
1603,2014-05-23,,57.4785,563.8,35.2928,312.24,64.3,,,
1604,2014-05-24,,,,,,,,,
1605,2014-05-25,,,,,,,,,
1606,2014-05-26,,,,,,,,,
1607,2014-05-27,,56.9728,574.87,35.3544,310.82,65.25,,,
1608,2014-05-28,,57.3199,570.45,35.1961,310.16,64.84,,,
1609,2014-05-29,,59.3142,570.56,35.4864,313.78,65.45,0.12159090909090908,0.48863636363636365,1.0
1610,2014-05-30,,59.6899,571.65,36.0142,312.55,64.54,,,
1611,2014-05-31,,,,,,,,,
1612,2014-06-01,,,,,,,,,
1613,2014-06-02,,60.2942,564.34,35.8822,308.84,64.64,,,
1614,2014-06-03,,59.6528,554.51,35.4424,307.19,64.09,,,
1615,2014-06-04,,60.4585,553.76,35.4688,306.78,64.17,,,
1616,2014-06-05,,61.1928,564.93,36.2517,323.57,65.47,-0.0687037037037037,0.44362433862433864,1.0
1617,2014-06-06,,61.4471,566.03,36.4892,329.67,66.91,,,
1618,2014-06-07,,,,,,,0.6875,0.55,1.0
1619,2014-06-08,,,,,,,,,
1620,2014-06-09,,60.4414,570.73,36.3045,327.5,66.93,,,
1621,2014-06-10,,61.1842,568.3,36.1637,332.41,66.96,,,
1622,2014-06-11,,61.4285,567.5,35.9438,335.2,67.46,,,
1623,2014-06-12,,60.3499,559.5,35.6975,325.91,66.56,,,
1624,2014-06-13,,61.1014,560.35,36.2693,326.27,66.82,,,
1625,2014-06-14,,,,,,,,,
1626,2014-06-15,,,,,,,,,
1627,2014-06-16,,61.4657,552.3,36.5068,327.62,67.62,,,
1628,2014-06-17,,63.3785,550.615,36.6651,325.62,67.54,,,
1629,2014-06-18,,64.0971,560.66,36.6388,334.38,73.08,,,
1630,2014-06-19,,63.0557,564.99,36.5156,327.0,72.95,,,
1631,2014-06-20,,62.8828,566.52,36.6651,324.2,72.61,,,
1632,2014-06-21,,,,,,,,,
1633,2014-06-22,,,,,,,,,
1634,2014-06-23,,62.7885,574.29,36.9379,327.24,72.89,,,
1635,2014-06-24,,62.3371,572.54,36.7223,324.16,72.38,,,
1636,2014-06-25,,63.4585,585.93,36.973,327.44,72.44,0.10714285714285714,0.2857142857142857,1.0
1637,2014-06-26,,62.8014,584.77,36.7003,325.69,72.85,,,
1638,2014-06-27,,63.1542,585.69,37.1666,324.57,72.0,,,
1639,2014-06-28,,,,,,,,,
1640,2014-06-29,,,,,,,,,
1641,2014-06-30,,62.9428,584.67,36.6827,324.78,72.36,0.04545454545454545,0.3181818181818182,1.0
1642,2014-07-01,,67.5856,591.49,36.8323,332.39,73.01,,,
1643,2014-07-02,,66.6771,590.78,36.8587,332.85,72.76,,,
1644,2014-07-03,,67.4785,593.08,36.7707,337.492,73.57,,,
1645,2014-07-04,,,,,,,,,
1646,2014-07-05,,,,,,,,,
1647,2014-07-06,,,,,,,,,
1648,2014-07-07,,65.8028,590.76,36.9379,333.55,72.68,,,
1649,2014-07-08,,63.5785,578.4,36.7531,323.81,71.14,,,
1650,2014-07-09,,63.2857,583.36,36.6564,329.97,71.57,,,
1651,2014-07-10,,62.6499,580.04,36.6695,327.92,71.7,,,
1652,2014-07-11,,62.8514,586.65,37.0258,346.2,72.26,,,
1653,2014-07-12,,,,,,,,,
1654,2014-07-13,,,,,,,,,
1655,2014-07-14,,64.6542,594.26,37.0698,355.32,72.88,,,
1656,2014-07-15,,64.1557,593.06,37.3425,354.44,72.29,,,
1657,2014-07-16,,63.4914,590.62,38.7764,355.9,72.38,0.0,0.20833333333333334,1.0
1658,2014-07-17,,62.7657,580.82,39.1722,352.454,71.39,,,
1659,2014-07-18,,63.4528,605.11,39.313,358.66,72.55,,,
1660,2014-07-19,,,,,,,,,
1661,2014-07-20,,,,,,,,,
1662,2014-07-21,,64.5642,598.44,39.4405,359.76,71.96,,,
1663,2014-07-22,,61.5842,603.57,39.4361,360.84,72.26,,,
1664,2014-07-23,,61.1285,605.19,39.4713,358.14,72.04,0.2785714285714286,0.5162698412698412,1.0
1665,2014-07-24,,60.7685,603.01,39.0579,358.61,72.795,,,
1666,2014-07-25,,60.2657,598.08,39.1459,324.01,72.62,,,
1667,2014-07-26,,,,,,,,,
1668,2014-07-27,,,,,,,,,
1669,2014-07-28,,60.6657,599.02,38.6796,320.41,72.7,,,
1670,2014-07-29,,60.6114,593.95,38.6048,320.0,72.27,0.13636363636363635,0.45454545454545453,1.0
1671,2014-07-30,,62.0514,595.44,38.3352,322.51,71.89,,,
1672,2014-07-31,,60.3885,579.55,37.9671,312.99,69.2499,,,
1673,2014-08-01,,60.7714,573.6,37.7032,307.06,68.94,,,
1674,2014-08-02,,,,,,,,,
1675,2014-08-03,,,,,,,,,
1676,2014-08-04,,60.3857,582.27,38.1518,313.65,68.77,,,
1677,2014-08-05,,60.4071,573.14,37.8967,312.32,68.97,,,
1678,2014-08-06,,61.4714,574.49,37.5976,313.89,68.23,,,
1679,2014-08-07,,64.2385,571.81,38.0287,311.45,67.83,,,
1680,2014-08-08,,63.6928,577.94,38.0023,316.8,68.39,,,
1681,2014-08-09,,,,,,,,,
1682,2014-08-10,,,,,,,,,
1683,2014-08-11,,64.5056,577.25,38.0023,318.33,68.97,,,
1684,2014-08-12,,63.7728,572.12,38.2838,319.32,68.785,,,
1685,2014-08-13,,64.5042,584.56,38.7764,326.28,69.79,,,
1686,2014-08-14,,64.4099,584.65,38.9435,333.21,70.05,,,
1687,2014-08-15,,65.5842,583.71,39.401,333.63,70.07,,,
1688,2014-08-16,,,,,,,,,
1689,2014-08-17,,,,,,,,,
1690,2014-08-18,,66.5714,592.7,39.6825,334.53,71.06,,,
1691,2014-08-19,,66.8785,597.11,40.1223,335.13,72.05,,,
1692,2014-08-20,,67.4556,595.41,39.786,335.78,71.02,,,
1693,2014-08-21,,67.4356,592.42,40.0249,332.91,71.73,,,
1694,2014-08-22,,68.4556,592.54,39.963,331.59,72.04,,,
1695,2014-08-23,,,,,,,,,
1696,2014-08-24,,,,,,,,,
1697,2014-08-25,,68.7042,590.57,39.9807,334.02,71.82,,,
1698,2014-08-26,,68.4799,588.12,39.8346,341.83,71.53,,,
1699,2014-08-27,,67.8142,583.0,39.7151,343.18,71.55,,,
1700,2014-08-28,,67.8871,580.32,39.724,340.02,71.37,,,
1701,2014-08-29,,68.2342,582.36,40.2108,339.04,71.9,,,
1702,2014-08-30,,,,,,,,,
1703,2014-08-31,,,,,,,,,
1704,2014-09-01,,,,,,,,,
1705,2014-09-02,,68.0856,588.63,39.9099,342.38,72.1,,,
1706,2014-09-03,,68.1985,589.52,39.7948,339.0,72.43,,,
1707,2014-09-04,,67.5242,593.14,40.0603,345.95,72.455,,,
1708,2014-09-05,,67.9542,597.78,40.6357,346.38,73.13,,,
1709,2014-09-06,,,,,,,,,
1710,2014-09-07,,,,,,,,,
1711,2014-09-08,,68.4756,601.63,41.1313,342.34,73.39,,,
1712,2014-09-09,,68.4299,591.97,41.388,329.75,72.42,,,
1713,2014-09-10,,69.1985,593.42,41.4588,331.33,72.33,,,
1714,2014-09-11,,68.7942,591.11,41.6004,330.52,72.42,,,
1715,2014-09-12,,68.0785,584.9,41.3305,331.19,70.98,,,
1716,2014-09-13,,,,,,,,,
1717,2014-09-14,,,,,,,,,
1718,2014-09-15,,65.3928,581.64,40.9278,323.89,70.27,,,
1719,2014-09-16,,65.2728,588.78,41.388,327.76,70.73,,,
1720,2014-09-17,,64.9328,593.29,41.1756,324.0,67.3,,,
1721,2014-09-18,,65.5728,597.27,41.3172,325.0,67.91,,,
1722,2014-09-19,,65.3599,605.4,42.0607,331.32,66.94,,,
1723,2014-09-20,,,,,,,,,
1724,2014-09-21,,,,,,,,,
1725,2014-09-22,,63.2542,597.27,41.6536,324.5,67.2,,,
1726,2014-09-23,,63.4142,591.18,41.211,323.63,67.79,,,
1727,2014-09-24,,64.3656,598.42,41.6713,328.21,69.03,,,
1728,2014-09-25,,63.3557,585.25,40.7507,321.93,67.71,,,
1729,2014-09-26,,64.1071,587.9,41.0782,323.21,68.355,,,
1730,2014-09-27,,,,,,,,,
1731,2014-09-28,,,,,,,,,
1732,2014-09-29,,64.2228,587.81,41.1048,321.82,69.22,,,
1733,2014-09-30,,64.4542,588.41,41.034,322.44,69.19,,,
1734,2014-10-01,,62.6857,579.63,40.6268,317.46,67.54,,,
1735,2014-10-02,,64.2828,580.88,40.5029,318.41,67.06,,,
1736,2014-10-03,,65.6485,586.25,40.795,322.74,68.4,,,
1737,2014-10-04,,,,,,,,,
1738,2014-10-05,,,,,,,,,
1739,2014-10-06,,66.2114,587.78,40.795,322.2,67.67,0.20110606060606062,0.4337424242424242,1.0
1740,2014-10-07,,65.1785,574.1,40.2993,316.98,65.96,,,
1741,2014-10-08,,66.6942,583.74,41.4057,322.7,67.99,,,
1742,2014-10-09,,65.9456,570.81,40.5826,315.37,65.66,,,
1743,2014-10-10,,64.5828,555.19,38.9716,311.39,63.29,,,
1744,2014-10-11,,,,,,,,,
1745,2014-10-12,,,,,,,,,
1746,2014-10-13,,62.6542,544.75,38.6353,306.45,61.68,,,
1747,2014-10-14,,64.1599,548.69,38.7061,308.31,60.88,,,
1748,2014-10-15,,64.0842,540.73,38.2547,305.97,62.19,,,
1749,2014-10-16,,51.6714,536.92,37.8298,302.86,62.86,,,
1750,2014-10-17,,51.0128,522.97,38.6176,303.64,64.52,,,
1751,2014-10-18,,,,,,,,,
1752,2014-10-19,,,,,,,,,
1753,2014-10-20,,51.3171,532.38,39.0159,306.21,64.68,,,
1754,2014-10-21,,52.2842,538.03,39.724,315.33,66.425,,,
1755,2014-10-22,,53.5214,542.69,39.2814,312.97,65.04,,,
1756,2014-10-23,,54.7199,553.65,39.8479,313.18,65.92,,,
1757,2014-10-24,,55.0028,548.9,40.8304,287.06,67.01,,,
1758,2014-10-25,,,,,,,,,
1759,2014-10-26,,,,,,,,,
1760,2014-10-27,,54.1999,549.88,40.6357,289.97,67.03,,,
1761,2014-10-28,,55.1742,558.94,41.149,295.59,68.37,,,
1762,2014-10-29,,54.0142,558.45,41.2641,294.12,67.93,,,
1763,2014-10-30,,54.1442,560.27,40.7596,299.07,68.57,,,
1764,2014-10-31,,56.1099,567.87,41.5562,305.46,70.12,,,
1765,2014-11-01,,,,,,,,,
1766,2014-11-02,,,,,,,,,
1767,2014-11-03,,55.4871,563.77,41.9899,305.72,69.91,,,
1768,2014-11-04,,54.6828,564.19,42.105,302.81,71.07,,,
1769,2014-11-05,,54.3399,555.95,42.3616,296.52,71.37,,,
1770,2014-11-06,,54.7571,551.69,43.1051,296.64,72.1,,,
1771,2014-11-07,,54.8799,551.82,43.0874,299.86,71.6,,,
1772,2014-11-08,,,,,,,,,
1773,2014-11-09,,,,,,,,,
1774,2014-11-10,,55.3242,558.23,43.2733,305.11,71.7,,,
1775,2014-11-11,,54.6499,561.29,43.2556,312.01,71.7,,,
1776,2014-11-12,,54.8371,558.25,43.1759,311.51,71.41,,,
1777,2014-11-13,,54.2014,556.44,43.9106,316.48,71.72,0.04255952380952381,0.4044642857142857,1.0
1778,2014-11-14,,55.1485,555.19,43.884,327.82,71.42,,,
1779,2014-11-15,,,,,,,,,
1780,2014-11-16,,,,,,,,,
1781,2014-11-17,,54.4485,546.64,43.7778,323.05,69.97,,,
1782,2014-11-18,,54.4328,544.51,43.4149,324.93,70.83,,,
1783,2014-11-19,,51.8714,547.2,42.9517,326.54,70.82,,,
1784,2014-11-20,,52.5914,543.76,43.3793,330.54,70.44,,,
1785,2014-11-21,,51.4685,545.89,42.738,332.63,71.32,,,
1786,2014-11-22,,,,,,,,,
1787,2014-11-23,,,,,,,,,
1788,2014-11-24,,50.9242,547.48,42.3906,335.64,71.225,,,
1789,2014-11-25,,49.8557,549.23,42.2837,335.04,72.0,,,
1790,2014-11-26,,50.1657,547.73,42.5331,333.57,72.98,,,
1791,2014-11-27,,,,,,,,,
1792,2014-11-28,,49.5128,549.08,42.5865,338.64,73.68,,,
1793,2014-11-29,,,,,,,,,
1794,2014-11-30,,,,,,,,,
1795,2014-12-01,,48.83,539.65,43.308,326.0,73.75,,,
1796,2014-12-02,,50.3299,538.59,43.1655,326.31,73.47,,,
1797,2014-12-03,,50.7314,536.97,42.827,316.5,73.18,,,
1798,2014-12-04,,50.0857,542.58,43.504,316.93,73.03,,,
1799,2014-12-05,,50.1314,528.08,43.1299,312.63,72.4,-0.044444444444444446,0.32222222222222224,1.0
1800,2014-12-06,,,,,,,,,
1801,2014-12-07,,,,,,,,,
1802,2014-12-08,,48.4971,530.73,42.4841,306.64,72.05,,,
1803,2014-12-09,,49.1114,536.11,42.3906,312.5,71.565,0.10714285714285714,0.21428571428571427,2.0
1804,2014-12-10,,47.76,528.04,41.776,305.84,69.85,,,
1805,2014-12-11,,47.8042,532.11,42.0165,307.36,69.74,,,
1806,2014-12-12,,47.7828,521.51,41.8205,307.32,76.02,,,
1807,2014-12-13,,,,,,,,,
1808,2014-12-14,,,,,,,,,
1809,2014-12-15,,46.72,515.84,41.5711,306.07,73.04,,,
1810,2014-12-16,,45.2057,498.16,40.2261,295.06,72.32,,,
1811,2014-12-17,,47.6642,506.45,40.7427,298.88,73.995,,,
1812,2014-12-18,,47.7742,514.62,42.3282,297.73,74.89,,,
1813,2014-12-19,,48.5885,520.04,42.4529,299.9,74.45,,,
1814,2014-12-20,,,,,,,,,
1815,2014-12-21,,,,,,,,,
1816,2014-12-22,,48.0971,532.3,42.738,306.54,74.5,,,
1817,2014-12-23,,48.0614,538.77,43.1566,306.285,74.38,,,
1818,2014-12-24,,48.8714,536.93,42.8805,303.03,74.74,,,
1819,2014-12-25,,,,,,,,,
1820,2014-12-26,,48.5785,541.52,42.6489,309.09,74.67,,,
1821,2014-12-27,,,,,,,,,
1822,2014-12-28,,,,,,,,,
1823,2014-12-29,,48.8471,537.31,42.2659,312.04,74.13,,,
1824,2014-12-30,,49.0328,535.28,41.8828,310.3,73.085,,,
1825,2014-12-31,,48.8014,530.66,41.3751,310.35,72.7,,,
1826,2015-01-01,,,,,,,,,
1827,2015-01-02,,49.8485,529.55,41.6513,308.52,72.34,,,
1828,2015-01-03,,,,,,,,,
1829,2015-01-04,,,,,,,,,
1830,2015-01-05,,47.3114,519.46,41.2638,302.19,71.98,,,
1831,2015-01-06,,46.5014,506.64,40.6625,295.29,70.53,,,
1832,2015-01-07,,46.7428,505.15,41.1792,298.42,71.11,0.0,0.0,1.0
1833,2015-01-08,,47.7792,506.91,42.3906,300.46,72.915,,,
1834,2015-01-09,,47.0414,500.72,42.0343,296.93,71.84,,,
1835,2015-01-10,,,,,,,,,
1836,2015-01-11,,,,,,,,,
1837,2015-01-12,,45.5471,497.06,41.5087,291.41,71.12,,,
1838,2015-01-13,,46.2557,501.8,41.2905,294.74,70.59,,,
1839,2015-01-14,,46.32,505.93,40.9342,293.27,69.99,,,
1840,2015-01-15,,46.2514,504.01,40.5111,286.95,70.29,,,
1841,2015-01-16,,48.1914,510.455,41.1881,290.74,71.73,,,
1842,2015-01-17,,,,,,,,,
1843,2015-01-18,,,,,,,,,
1844,2015-01-19,,,,,,,,,
1845,2015-01-20,,49.8285,509.94,41.3217,289.44,71.49,,,
1846,2015-01-21,,58.4685,520.39,40.903,297.25,71.54,,,
1847,2015-01-22,,61.2057,537.3,41.9808,310.32,73.48,,,
1848,2015-01-23,,62.4935,541.95,42.0254,312.39,74.06,,,
1849,2015-01-24,,,,,,,,,
1850,2015-01-25,,,,,,,,,
1851,2015-01-26,,63.7942,536.72,41.8739,309.66,72.74,,,
1852,2015-01-27,,64.8814,521.19,37.9992,306.75,71.46,,,
1853,2015-01-28,,63.2085,512.43,36.6898,303.91,70.25,,,
1854,2015-01-29,,63.3999,513.23,37.4202,311.78,71.64,,,
1855,2015-01-30,,63.1142,537.55,35.9861,354.53,70.13,,,
1856,2015-01-31,,,,,,,,,
1857,2015-02-01,,,,,,,,,
1858,2015-02-02,,63.0092,532.2,36.77,364.47,71.11,,,
1859,2015-02-03,,65.2742,533.3,37.055,363.55,71.92,,,
1860,2015-02-04,,64.1014,526.1,37.2688,364.75,72.28,,,
1861,2015-02-05,,64.1299,529.83,37.8121,373.89,73.1,,,
1862,2015-02-06,,63.4799,533.875,37.7765,374.28,72.54,,,
1863,2015-02-07,,,,,,,,,
1864,2015-02-08,,,,,,,,,
1865,2015-02-09,,63.2949,529.28,37.732,370.56,72.33,,,
1866,2015-02-10,,64.8499,540.16,37.9458,372.995,72.76,,,
1867,2015-02-11,,64.9842,538.0,37.7498,375.14,73.01,,,
1868,2015-02-12,,65.2471,546.01,38.3822,377.17,74.59,,,
1869,2015-02-13,,66.5856,551.16,39.077,381.83,76.51,,,
1870,2015-02-14,,,,,,,,,
1871,2015-02-15,,,,,,,,,
1872,2015-02-16,,,,,,,,,
1873,2015-02-17,,67.1371,545.01,39.0948,375.43,77.13,,,
1874,2015-02-18,,67.8656,542.65,39.05,373.37,77.73,,,
1875,2015-02-19,,67.7999,546.45,39.023,378.995,77.73,,,
1876,2015-02-20,,68.3142,541.8,39.3415,383.66,78.55,,,
1877,2015-02-21,,,,,,,,,
1878,2015-02-22,,,,,,,,,
1879,2015-02-23,,67.4056,535.0,39.6062,380.14,78.1,,,
1880,2015-02-24,,67.8399,538.65,39.5523,378.59,77.68,,,
1881,2015-02-25,,68.3328,547.33,39.4626,385.37,78.07,,,
1882,2015-02-26,,69.0042,559.29,39.5209,384.8,78.96,,,
1883,2015-02-27,,67.8442,562.63,39.337,380.16,79.1,,,
1884,2015-02-28,,,,,,,,,
1885,2015-03-01,,,,,,,,,
1886,2015-03-02,,68.6071,575.02,39.3639,385.655,79.79,,,
1887,2015-03-03,,67.8156,578.795,38.8257,384.61,78.99,0.14020833333333332,0.24000000000000005,1.0
1888,2015-03-04,,67.1099,578.33,38.6238,382.72,77.63,,,
1889,2015-03-05,,66.8071,581.435,38.6732,387.83,78.62,,,
1890,2015-03-06,,64.8742,572.9,38.0004,380.09,77.55,,,
1891,2015-03-07,,,,,,,,,
1892,2015-03-08,,,,,,,,,
1893,2015-03-09,,63.6614,574.1,38.4399,378.56,77.93,,,
1894,2015-03-10,,62.1514,559.85,37.7043,369.51,76.005,,,
1895,2015-03-11,,62.8842,555.69,37.6595,366.37,76.01,,,
1896,2015-03-12,,64.0457,561.17,36.7983,374.24,77.4,0.16388888888888886,0.47222222222222227,1.0
1897,2015-03-13,,62.6285,553.0,37.1212,370.58,77.62,,,
1898,2015-03-14,,,,,,,,,
1899,2015-03-15,,,,,,,,,
1900,2015-03-16,,60.2814,561.64,37.2827,373.35,78.33,,,
1901,2015-03-17,,59.7885,557.61,37.4038,371.92,79.66,,,
1902,2015-03-18,,60.4457,566.16,38.126,375.135,76.89,,,
1903,2015-03-19,,60.7442,563.67,37.9331,373.24,77.14,,,
1904,2015-03-20,,61.1849,564.95,38.4669,378.49,77.36,,,
1905,2015-03-21,,,,,,,,,
1906,2015-03-22,,,,,,,,,
1907,2015-03-23,,60.7142,565.37,38.4444,375.11,76.35,,,
1908,2015-03-24,,62.6114,577.54,38.4848,374.09,75.45,,,
1909,2015-03-25,,60.2499,567.0,37.193,370.96,73.13,,,
1910,2015-03-26,,59.7514,563.64,36.9687,367.35,72.97,,,
1911,2015-03-27,,59.2528,557.55,36.7534,370.56,73.31,,,
1912,2015-03-28,,,,,,,,,
1913,2015-03-29,,,,,,,,,
1914,2015-03-30,,60.3671,561.135,36.7445,374.59,73.6,,,
1915,2015-03-31,,59.5271,554.7,36.4709,372.1,73.94,0.0,0.0,1.0
1916,2015-04-01,,59.0171,549.49,36.5292,370.255,75.07,0.03409090909090909,0.571969696969697,1.0
